answer_id,belongs_question_id,belongs_question_type,answer_title,is_correct,image_id,answer_two_gap_match,answer_view_format,answer_settings,answer_order
875,224,single_choice,เป็นสมองของคอมพิวเตอร์,0,0,NULL,text,NULL,1
876,224,single_choice,"เป็นโปรโตคอลอินเทอร์เน็ตที่ใช้โดยผู้ให้บริการอินเทอร์เน็ต (ISP) เพื่อจัดการกับอีเมล",1,0,NULL,text,NULL,2
877,224,single_choice,เป็นมาตรฐานหรือชุดของกฎที่คอมพิวเตอร์และอุปกรณ์อื่นใช้เมื่อสื่อสารกับอุปกรณ์อื่น,0,0,NULL,text,NULL,3
878,224,single_choice,"เป็นภาษาการเขียนโปรแกรมที่ใช้กันทั่วไปในการพัฒนาเว็บแอปพลิเคชัน ไคลเอนต์เซิร์ฟเวอร์",0,0,NULL,text,NULL,4
879,226,single_choice,"เป็นวิธีการที่ผู้ใช้เข้าถึงและบันทึกหรือ \"ดึง\" ซอฟต์แวร์หรือไฟล์อื่น ๆ ไปยังคอมพิวเตอร์ของตนเองจากคอมพิวเตอร์ระยะไกลผ่านทางอินเทอร์เน็ต",0,0,NULL,text,NULL,1
880,226,single_choice,"เป็นวิธีการส่งข้อความผ่านอินเทอร์เน็ต โปรแกรมอีเมลยอดนิยม ได้แก่ Outlook, Mozilla Thunderbird, Gmail และ Yahoo Mail",0,0,NULL,text,NULL,2
881,226,single_choice,เป็นวิธีการทั่วไปในการถ่ายโอนไฟล์ผ่านอินเทอร์เน็ตจากโฮสต์หนึ่งไปยังโฮสต์อื่น,1,0,NULL,text,NULL,3
882,226,single_choice,คือกระบวนการแปลงข้อมูลอิเล็กทรอนิกส์เป็นรูปแบบที่ไม่สามารถจดจำได้หรือเข้ารหัสซึ่งไม่สามารถเข้าใจได้ง่ายโดยบุคคลที่ไม่ได้รับอนุญาต,0,0,NULL,text,NULL,4
883,227,single_choice,"โปรแกรมที่ออกแบบมาสำหรับวัตถุประสงค์เฉพาะ นั้นคือ โปรแกรมการประมวลผลคำ",0,0,NULL,text,NULL,1
884,227,single_choice,กลุ่มของเลขฐานสองที่อยู่ติดกันซึ่งคอมพิวเตอร์ดำเนินการเป็นหน่วยในการสร้างอักขระ,0,0,NULL,text,NULL,2
885,227,single_choice,กลุ่มคอมพิวเตอร์ที่เชื่อมต่อระหว่างกันสามารถแลกเปลี่ยนข้อมูลได้,0,0,NULL,text,NULL,3
886,227,single_choice,เป็นกิจกรรมที่ผิดกฎหมายทุกประเภทที่ดำเนินการบนคอมพิวเตอร์,1,0,NULL,text,NULL,4
887,228,single_choice,"ภาษาที่ใช้ในการสร้างหน้าเว็บ มีการใช้คำแนะนำและชุดแท็กต่าง ๆ เพื่อกำหนดลักษณะของเอกสาร",1,0,NULL,text,NULL,1
888,228,single_choice,ชุดคำสั่งที่กำหนดวิธีที่เว็บเซิร์ฟเวอร์และเบราว์เซอร์ควรโต้ตอบ,0,0,NULL,text,NULL,2
889,228,single_choice,ภาษาเขียนโปรแกรมระดับสูงที่ใช้กันอย่างกว้างขวางในการเขียนโปรแกรมสำหรับวัตถุประสงค์ทั่วไป,0,0,NULL,text,NULL,3
890,228,single_choice,"ชื่อภาษาที่ใช้ในการเขียนโปรแกรมภาษาหนึ่ง ซึ่งถูกพัฒนาขึ้นมาโดย ไม่ยึดติดกับ แพลตฟอร์ม",NULL,0,NULL,text,NULL,4
891,229,single_choice,"ชื่อภาษาที่ใช้ในการเขียนโปรแกรมภาษาหนึ่ง ซึ่งถูกพัฒนาขึ้นมาโดยไม่ยึด ติดกับแพลตฟอร์ม",0,0,NULL,text,NULL,1
892,229,single_choice,ภาษาเขียนโปรแกรมระดับสูงที่ใช้กันอย่างกว้างขวางในการเขียนโปรแกรมสำหรับวัตถุประสงค์ทั่วไป,0,0,NULL,text,NULL,2
893,229,single_choice,"ภาษาโปรแกรมชั้นสูงชนิดหนึ่ง ถูกออกแบบให้ code สามารถ อ่านได้ง่าย โดยการใช้ “ช่องไฟ” หรือ whitespace",0,0,NULL,text,NULL,3
894,229,single_choice,ถูกทุกข้อ,1,0,NULL,text,NULL,4
895,230,single_choice,"Integrated Environment Development",0,0,NULL,text,NULL,1
896,230,single_choice,"Integrated Development Environment",1,0,NULL,text,NULL,2
897,230,single_choice,"Environment Integrated Development",0,0,NULL,text,NULL,3
898,230,single_choice,"Environment Development Integrated",0,0,NULL,text,NULL,4
899,231,single_choice,"โปรแกรมที่ใช้ในการเข้าถึงเว็บเพจทั่วโลก ตัวอย่าง: Firefox, Safari หรือ Internet Explorer",0,0,NULL,text,NULL,1
900,231,single_choice,ระบบปฏิบัติการโอเพ่นซอร์สที่ทำงานบนแพลตฟอร์มฮาร์ดแวร์จำนวนมาก,0,0,NULL,text,NULL,2
901,231,single_choice,"การควบคุมการเข้าถึงสื่อ ที่อยู่ฮาร์ดแวร์ของอุปกรณ์ที่เชื่อมต่อกับเครือข่ายที่ใช้ร่วมกัน",1,0,NULL,text,NULL,3
902,231,single_choice,กลุ่มของเลขฐานสองที่อยู่ติดกันซึ่งคอมพิวเตอร์ดำเนินการเป็นหน่วยในการสร้างอักขระ,0,0,NULL,text,NULL,4
903,233,single_choice,5,0,0,NULL,text,NULL,1
904,233,single_choice,8,1,0,NULL,text,NULL,2
905,233,single_choice,10,0,0,NULL,text,NULL,3
906,233,single_choice,12,0,0,NULL,text,NULL,4
907,234,single_choice,"โครงสร้างแบบ Stack",0,0,NULL,text,NULL,1
908,234,single_choice,"โครงสร้างแบบ Tree",1,0,NULL,text,NULL,2
909,234,single_choice,"โครงสร้างแบบอาร์เรย์ (array)",0,0,NULL,text,NULL,3
910,234,single_choice,"โครงสร้างแบบ Queue",0,0,NULL,text,NULL,4
911,236,single_choice,List,1,0,NULL,text,NULL,1
912,236,single_choice,"linear structures",0,0,NULL,text,NULL,2
913,236,single_choice,"non-linear structures",0,0,NULL,text,NULL,3
914,236,single_choice,array,0,0,NULL,text,NULL,4
915,235,single_choice,"1 มิติ",0,0,NULL,text,NULL,1
916,235,single_choice,"2 มิติ",0,0,NULL,text,NULL,2
917,235,single_choice,"3 มิติ",0,0,NULL,text,NULL,3
918,235,single_choice,"4 มิติ",1,0,NULL,text,NULL,4
920,237,single_choice,,0,8103,NULL,text,NULL,1
921,237,single_choice,"1 มิติ",0,0,NULL,text,NULL,2
922,237,single_choice,"3 มิตื",0,0,NULL,text,NULL,3
923,237,single_choice,"4 มิติ",0,0,NULL,text,NULL,4
924,237,single_choice,"2 มิติ",1,0,NULL,text,NULL,5
925,238,single_choice,เป็นโครงสร้างข้อมูลพื้นฐาน,0,0,NULL,text,NULL,1
926,238,single_choice,ข้อมูลในลักษณะที่เป็นชุดข้อมูลเชื่อมโยงต่อเนื่องกันได้,0,0,NULL,text,NULL,2
927,238,single_choice,"เป็นโครงสร้างการเก็บข้อมูลแบบเรียงทับซ้อน ที่ใช้นโยบายการจัดการข้อมูลแบบเข้าก่อน ออกทีหลัง",0,0,NULL,text,NULL,3
928,238,single_choice,"เป็นโครงสร้างการเก็บข้อมูลที่ใช้นโยบายการจัดการ ข้อมูลแบบเข้าก่อน ออกก่อน",1,0,NULL,text,NULL,4
929,239,single_choice,เป็นโครงสร้างข้อมูลพื้นฐาน,0,0,NULL,text,NULL,1
930,239,single_choice,ข้อมูลในลักษณะที่เป็นชุดข้อมูลเชื่อมโยงต่อเนื่องกันได้,0,0,NULL,text,NULL,2
931,239,single_choice,"เป็นโครงสร้างการเก็บข้อมูลแบบเรียงทับซ้อน ที่ใช้นโยบายการจัดการข้อมูลแบบเข้าก่อน ออกทีหลัง",1,0,NULL,text,NULL,3
932,239,single_choice,"เป็นโครงสร้างการเก็บข้อมูลที่ใช้นโยบายการจัดการ ข้อมูลแบบเข้าก่อน ออกก่อน",NULL,0,NULL,text,NULL,4
933,240,single_choice,เป็นโครงสร้างข้อมูลพื้นฐาน,0,0,NULL,text,NULL,1
934,240,single_choice,ข้อมูลในลักษณะที่เป็นชุดข้อมูลเชื่อมโยงต่อเนื่องกันได้,1,0,NULL,text,NULL,2
935,240,single_choice,"เป็นโครงสร้างการเก็บข้อมูลแบบเรียงทับซ้อน ที่ใช้นโยบายการจัดการข้อมูลแบบเข้าก่อน ออกทีหลัง",NULL,0,NULL,text,NULL,3
936,240,single_choice,"เป็นโครงสร้างการเก็บข้อมูลที่ใช้นโยบายการจัดการ ข้อมูลแบบเข้าก่อน ออกก่อน",NULL,0,NULL,text,NULL,4
937,241,single_choice,เป็นโครงสร้างข้อมูลพื้นฐาน,1,0,NULL,text,NULL,1
938,241,single_choice,ข้อมูลในลักษณะที่เป็นชุดข้อมูลเชื่อมโยงต่อเนื่องกันได้,0,0,NULL,text,NULL,2
939,241,single_choice,"เป็นโครงสร้างการเก็บข้อมูลแบบเรียงทับซ้อน ที่ใช้นโยบายการจัดการข้อมูลแบบเข้าก่อน ออกทีหลัง",0,0,NULL,text,NULL,3
940,241,single_choice,"เป็นโครงสร้างการเก็บข้อมูลที่ใช้นโยบายการจัดการ ข้อมูลแบบเข้าก่อน ออกก่อน",0,0,NULL,text,NULL,4
941,242,single_choice,,0,8104,NULL,image,NULL,1
942,242,single_choice,"1 มิติ",1,0,NULL,text,NULL,2
943,242,single_choice,"2 มิติ",0,0,NULL,text,NULL,3
944,242,single_choice,"3 มิติ",0,0,NULL,text,NULL,4
945,242,single_choice,"4 มิติ",0,0,NULL,text,NULL,5
946,243,single_choice,"คือเส้นทางที่คอมพิวเตอร์ใช้ในการติดต่อสื่อสารกับอุปกรณ์ต่าง ๆ เข้าด้วยกัน",1,0,NULL,text,NULL,1
947,243,single_choice,คือที่ใช้เชื่อมต่อระหว่างซีพียูกับหน่วยความจำแคช,0,0,NULL,text,NULL,2
948,243,single_choice,คือที่ใช้เชื่อมต่อระหว่างซีพียูกับหน่วยความจำหลัก,0,0,NULL,text,NULL,3
949,243,single_choice,คือที่ใช้ในการเชื่อมต่ออุปกรณ์ไอโอเข้ากับระบบคอมพิวเตอร์,0,0,NULL,text,NULL,4
950,244,single_choice,เป็นบัสที่ใช้เชื่อมต่อระหว่างซีพียูกับหน่วยความจำหลัก,0,0,NULL,text,NULL,1
951,244,single_choice,เป็นบัสที่ใช้เชื่อมต่อระหว่างซีพียูกับหน่วยความจำแคช,1,0,NULL,text,NULL,2
952,244,single_choice,เป็นบัสที่ใช้ในการเชื่อมต่ออุปกรณ์ไอโอเข้ากับระบบคอมพิวเตอร์,NULL,0,NULL,text,NULL,3
953,244,single_choice,ไม่มีข้อใดถูก,NULL,0,NULL,text,NULL,4
954,245,single_choice,"XT-BUS (Extended Technology)",0,0,NULL,text,NULL,1
955,245,single_choice,"AT-BUS (Advance Technology)",0,0,NULL,text,NULL,2
956,245,single_choice,"MCA BUS (Micro Channel Architecture Bus)",0,0,NULL,text,NULL,3
957,245,single_choice,ถูกทุกข้อ,1,0,NULL,text,NULL,4
958,246,single_choice,เพื่อบีบข้อมูลให้ได้มากขึ้น,0,0,NULL,text,NULL,1
959,246,single_choice,ทำให้พื้นที่แทรคด้านนอกสุดมีจำนวนเซกเตอร์มากกว่าด้านใน,0,0,NULL,text,NULL,2
960,246,single_choice,ทำให้มีการใช้เนื้อที่บนแพล็ตเตอร์ได้อย่างคุ้มค่า,0,0,NULL,text,NULL,3
961,246,single_choice,ถูกทุกข้อ,1,0,NULL,text,NULL,4
962,247,single_choice,แทรคเดียวกันของแต่ละแพล็ตเตอร์ที่อยู่ตรงกันในแต่ละแพล็ตเตอร์ของฮาร์ดดิสก์,0,0,NULL,text,NULL,1
963,247,single_choice,"ส่วนย่อยของแทรค แต่ละเซกเตอร์จะมีขนาด 512 ไบต์ (Byte)",1,0,NULL,text,NULL,2
964,247,single_choice,"มีลักษณะเป็นวงแหวนวางเรียงตัวซ้อนกันเป็นชั้น ๆ จากขอบนอกไปจนถึงจุดศูนย์กลางของแผ่น",0,0,NULL,text,NULL,3
965,247,single_choice,ถูกทุกข้อ,NULL,0,NULL,text,NULL,4
966,248,single_choice,เพาเวอร์คอนเนคเตอร์,0,0,NULL,text,NULL,1
967,248,single_choice,สล็อตสำหรับเชื่อมต่ออุปกรณ์ภายนอก,0,0,NULL,text,NULL,2
968,248,single_choice,แบตเตอรี่แบคอัพ,1,0,NULL,text,NULL,3
969,248,single_choice,ไบออส,NULL,0,NULL,text,NULL,4
970,249,single_choice,"1 แบบ",0,0,NULL,text,NULL,1
971,249,single_choice,"2 แบบ",1,0,NULL,text,NULL,2
972,249,single_choice,"3 แบบ",0,0,NULL,text,NULL,3
973,249,single_choice,"4 แบบ",0,0,NULL,text,NULL,4
974,250,single_choice,วิธีการพอลลิ่ง,0,0,NULL,text,NULL,1
975,250,single_choice,วิธีการอินเตอร์รัพท์,0,0,NULL,text,NULL,2
976,250,single_choice,วิธีการดีเอ็มเอ,0,0,NULL,text,NULL,3
977,250,single_choice,ถูกทุกข้อ,1,0,NULL,text,NULL,4
978,251,single_choice,เป็นบัสแบบสองทิศทางใช้ในการส่งถ่ายข้อมูลระหว่างซีพียูกับยังหน่วยความจำ,1,0,NULL,text,NULL,1
979,251,single_choice,เป็นบัสที่ใช้สำหรับเป็นเส้นทางเดินของสัญญาณกำหนดเวลา,NULL,0,NULL,text,NULL,2
980,251,single_choice,เป็นบัสแบบทิศทางเดียวเป็นสัญญาณที่สร้างจากซีพียูที่ใช้ในการระบุตำแหน่งของหน่วยความจำ,NULL,0,NULL,text,NULL,3
981,251,single_choice,ถูกทุกข้อ,NULL,0,NULL,text,NULL,4
982,252,single_choice,"3 วิธี",1,0,NULL,text,NULL,1
983,252,single_choice,"4 วิธี",0,0,NULL,text,NULL,2
984,252,single_choice,"5 วิธี",0,0,NULL,text,NULL,3
985,252,single_choice,"6 วิธี",0,0,NULL,text,NULL,4
987,254,single_choice,ไม่สนใจรายละเอียดที่ไม่จำเป็นในปัญหา,0,0,NULL,text,NULL,1
988,254,single_choice,"แก้ไขปัญหาทั่วไป เพื่อให้สามารถแก้ไขได้ง่ายขึ้น",0,0,NULL,text,NULL,2
989,254,single_choice,การแบ่งปัญหาหรือระบบที่ซับซ้อนออกเป็นปัญหาย่อยที่เล็กกว่าและจัดการได้มากกว่า,1,0,NULL,text,NULL,3
990,254,single_choice,จัดลำดับความสำคัญของงานภายในปัญหาและกำหนดลำดับการปฏิบัติงาน,0,0,NULL,text,NULL,4
991,255,single_choice,เริ่มต้นด้วยปัญหาที่มีขนาดเล็กลงและสร้างขึ้นเพื่อแก้ไขปัญหาเดิม,0,0,NULL,text,NULL,1
992,255,single_choice,"แยกปัญหาออกเป็นปัญหาที่เล็กลงโดยคิดว่าจำเป็นต้องใช้ปัจจัยใดในการแก้ไขปัญหา และวิธีใช้อินพุตเหล่านั้นเพื่อทำงาน",1,0,NULL,text,NULL,2
993,255,single_choice,แยกปัญหาออกเป็นงานย่อยที่ไม่ต่อเนื่องจำนวนหนึ่งโดยการหาขั้นตอนที่จำเป็นในการแก้ปัญหา,0,0,NULL,text,NULL,3
994,255,single_choice,"ทดสอบตัวอย่างเล็ก ๆ น้อย ๆ เพื่อดูว่ามีลวดลายเกิดขึ้นหรือไม่",0,0,NULL,text,NULL,4
995,255,single_choice,,NULL,0,NULL,text,NULL,5
996,256,multiple_choice,"กำหนดรัศมีครอบคลุมของการขับเคลื่อนอาหารโดยการระบุ และจัดลำดับความสำคัญของความต้องการ และที่ที่ควรมีถังเก็บอาหารจากนั้นประสานงานกับธุรกิจในท้องถิ่นเพื่อจัดทำประเด็นเหล่านี้",1,0,NULL,text,NULL,1
997,256,multiple_choice,"กำหนดรายละเอียดว่าจะจัดเก็บสินค้ากระป๋องอย่างไร และจะแจกจ่ายอย่างไร",NULL,0,NULL,text,NULL,2
998,256,multiple_choice,"ระบุงานด้านลอจิสติกส์ เช่นการเลือกวันที่ และสถานที่เก็บถังขยะการเผยแพร่วันที่ และสถานที่ไดรฟ์การได้รับ และการตั้งค่าถังขยะคอลเลกชันการกำหนดช่องทางเผยแพร่ และแจกจ่ายเงินบริจาคไปยังสถานีเหล่านั้น",1,0,NULL,text,NULL,3
999,256,multiple_choice,"พิจารณาว่าสถานที่ใดเป็นสถานที่ที่ดีที่สุดในการแจกจ่ายอาหารเมื่อพวกเขาต้องการอาหารมากที่สุด และอาหารประเภทใดที่ต้องการมากที่สุด",NULL,0,NULL,text,NULL,4
1000,258,single_choice,True,1,0,NULL,text,NULL,1
1001,258,single_choice,False,NULL,0,NULL,text,NULL,2
1002,259,multiple_choice,"การรับรู้ว่ากระบวนการคลุมดินของดอกทานตะวัน นั้นเหมือนกับการคลุมดินดอกไม้มีสี",1,0,NULL,text,NULL,1
1003,259,multiple_choice,"ยอมรับว่า ดัชชุน ดูแตกต่างจาก ดัลเมเชี่ยน เป็นอย่างมาก",NULL,0,NULL,text,NULL,2
1004,259,multiple_choice,"การรับรู้ว่ากระบวนการของการกำหนดเวลาการประชุมในห้อง เหมือนกับกระบวนการจัดกำหนด การการประชุมกับที่ปรึกษา",1,0,NULL,text,NULL,3
1005,259,multiple_choice,"การยอมรับว่า การต่อภาพเข้าด้วยกันของยุโรปนั้น เหมือนกับการต่อภาพเข้าด้วยกัน ของอเมริกาเหนือ",1,0,NULL,text,NULL,4
1006,260,single_choice,"(a, 1) (a, 1) (b, 2) (b, 1) (c, 1) (a, 2) (a, 2)",0,0,NULL,text,NULL,1
1007,260,single_choice,"(a, 2) (b, 3) (c, 1) (a, 2)",1,0,NULL,text,NULL,2
1008,260,single_choice,"(a, 6) (b, 3) (c, 1)",0,0,NULL,text,NULL,3
1009,260,single_choice,"(d, 2) (b, 3) (f, 1) (d, 4)",0,0,NULL,text,NULL,4
1010,261,multiple_choice,การพิจารณาว่าต้องการข้อมูลใดบ้าง,1,0,NULL,text,NULL,1
1011,261,multiple_choice,การแบ่งปัญหาออกเป็นปัญหาย่อยที่เล็กกว่า,NULL,0,NULL,text,NULL,2
1012,261,multiple_choice,การสรุปข้อมูลที่ไม่สำคัญ,1,0,NULL,text,NULL,3
1013,261,multiple_choice,ค้นหารูปแบบในข้อมูลนั้นๆ,NULL,0,NULL,text,NULL,4
1014,262,single_choice,"ลักษณะของหัว, หู, ร่างกาย และขา ของสุนัขแต่ละตัวที่คุณอยู่ด้วย",0,0,NULL,text,NULL,1
1015,262,single_choice,"ชื่อ และข้อมูลอาหาร สำหรับสุนัข, ข้อมูลการติดต่อสำหรับเจ้าของ, วันที่สุนัขได้รับการขึ้นทะเบียน, และข้อมูลการชำระเงินซื้อสินค้าสำหรับสุนัข",0,0,NULL,text,NULL,2
1016,262,single_choice,"ชื่อ และข้อมูลอาหารสำหรับสุนัข และข้อมูลการติดต่อสำหรับสัตว์แพทย์",1,0,NULL,text,NULL,3
1017,262,single_choice,"ชื่อ และข้อมูลอาหารสำหรับสุนัข, ข้อมูลการติดต่อสำหรับเจ้าของ, วันที่สุนัขได้รับการขึ้นทะเบียน และสภาพอากาศในช่วงวันที่เหล่านั้น",0,0,NULL,text,NULL,4
1018,264,single_choice,"ชื่อ, ตารางฟุต และการมองเห็น",0,0,NULL,text,NULL,1
1019,264,single_choice,"ชื่อ, ตารางฟุต และผังสวน",1,0,NULL,text,NULL,2
1020,264,single_choice,"ชื่อ, ตารางฟุต",0,0,NULL,text,NULL,3
1021,264,single_choice,วิดีโอสแควร์ของแต่ละดอกไม้,0,0,NULL,text,NULL,4
1022,265,multiple_choice,"ข้อมูลที่ไม่จำเป็นทำให้ปัญหายุ่งยาก และเสียสมาธิ",1,0,NULL,text,NULL,1
1023,265,multiple_choice,"คุณอาจต้องการข้อมูลที่ไม่จำเป็นในภายหลัง หากปัญหาเปลี่ยนไปเล็กน้อย",1,0,NULL,text,NULL,2
1024,265,multiple_choice,ข้อมูลใช้พื้นที่ว่างด้วย,NULL,0,NULL,text,NULL,3
1025,266,multiple_choice,"จะต้องทำอะไรบ้าง (คำสั่ง)",1,0,NULL,text,NULL,1
1026,266,multiple_choice,เวลาที่ต้องทำการสั่งคำสั่ง,NULL,0,NULL,text,NULL,2
1027,266,multiple_choice,ลำดับของคำแนะนำ,NULL,0,NULL,text,NULL,3
1028,266,multiple_choice," คำอธิบายว่า คอมพิวเตอร์จะปฏิบัติตามคำสั่งแต่ละวิธีอย่างไร",1,0,NULL,text,NULL,4
1029,267,single_choice,"เยี่ยมชมแต่ละช่องเก็บของในร้าน หากมีรายการอยู่ในรายการในทางเดินนั้น ให้วางไว้ในรถเข็นช็อปปิ้ง",0,0,NULL,text,NULL,1
1030,267,single_choice,"สำหรับแต่ละรายการ ให้ไปที่ทางเดินที่อยู่ด้านใน และวางรายการนั้นลงในตะกร้าสินค้า",0,0,NULL,text,NULL,2
1031,267,single_choice,"กำหนดช่องที่แต่ละรายการอยู่ จัดกลุ่มรายการตามรายการในช่องเก็บเดียวกัน",1,0,NULL,text,NULL,3
1032,268,single_choice,A.,0,8129,NULL,text_image,NULL,1
1033,268,single_choice,B.,0,8130,NULL,text_image,NULL,2
1034,268,single_choice,C.,1,8131,NULL,text_image,NULL,3
1035,268,single_choice,D.,0,8132,NULL,text_image,NULL,4
1036,269,multiple_choice,"ผังงานไม่มีวงจรเลย นั่นคือคุณจะไม่สามารถทำตามคำสั่งเดิมได้สองครั้ง โดยคุณต้องทำตามขอบ “คำสั่งถัดไป”",NULL,0,NULL,text,NULL,1
1037,269,multiple_choice,"สี่เหลี่ยมด้านขนานบ่งชี้ว่าเป็นคำสั่งชนิดพิเศษที่เรียกว่าคำสั่งอินพุต / เอาต์พุต",1,0,NULL,text,NULL,2
1038,269,multiple_choice,สามารถมีขอบกำกับหนึ่งอันเท่านั้นที่ออกมาจากคำสั่ง,NULL,0,NULL,text,NULL,3
1039,269,multiple_choice,"ถ้ามีขอบชี้นำจาก Instruction 1 ถึง Instruction 2, Instruction 2 จะต้องทำหลังจาก Instruction 1",1,0,NULL,text,NULL,4
1040,270,multiple_choice,แนวคิดการย่อยปัญหา,1,0,NULL,text,NULL,1
1041,270,multiple_choice,แนวคิดการจดจำรูปแบบ,1,0,NULL,text,NULL,2
1042,270,multiple_choice,แนวคิดความคิดด้านนามธรรม,NULL,0,NULL,text,NULL,3
1043,270,multiple_choice,แนวคิดการออกแบบอัลกอริทึม,NULL,0,NULL,text,NULL,4
1044,271,image_answering,dbca,NULL,8136,NULL,0,NULL,1
1045,272,image_answering,3,NULL,8137,NULL,0,NULL,1
1046,273,ordering,เขียว,NULL,0,NULL,text,NULL,1
1047,273,ordering,เขียว,NULL,0,NULL,text,NULL,2
1048,273,ordering,แดง,NULL,0,NULL,text,NULL,3
1049,273,ordering,เหลือง,NULL,0,NULL,text,NULL,4
1050,274,image_answering,c,NULL,8138,NULL,0,NULL,1
1051,275,single_choice,Google,0,0,NULL,text,NULL,1
1052,275,single_choice,Yahoo,1,0,NULL,text,NULL,2
1053,275,single_choice,"\\[ f_k \\]",0,0,NULL,text,NULL,3
1054,277,true_false,True,1,NULL,true,NULL,NULL,0
1055,277,true_false,False,0,NULL,false,NULL,NULL,0
1056,278,multiple_choice,,NULL,0,NULL,text,NULL,1
1057,280,true_false,True,1,NULL,true,NULL,NULL,0
1058,280,true_false,False,0,NULL,false,NULL,NULL,0
1059,281,true_false,True,1,NULL,true,NULL,NULL,0
1060,281,true_false,False,0,NULL,false,NULL,NULL,0
1062,282,multiple_choice,สูตรคณิตศาสตร์,NULL,9413,NULL,text,NULL,2
1063,283,multiple_choice,ค่าเฉลี่ย,0,0,NULL,text,NULL,1
1064,283,multiple_choice,มัธยฐาน,NULL,0,NULL,text,NULL,2
1065,283,multiple_choice,ฐานนิยม,NULL,0,NULL,text,NULL,3
1066,283,multiple_choice,ความแปรปรวน,1,0,NULL,text,NULL,4
1067,284,multiple_choice,"ประชากร คือ เซตของค่าสังเกตทั้งหมดในการทดลอง",NULL,0,NULL,text,NULL,1
1068,284,multiple_choice,"ประชากร คือ เซตของค่าสังเกตทั้งหมดในการสำรวจทางสถิติ",NULL,0,NULL,text,NULL,2
1069,284,multiple_choice,อายุการใช้งานของรถยนต์ไม่จัดว่าเป็นประชากรเนื่องจากไม่ใช่มนุษย์,1,0,NULL,text,NULL,3
1070,284,multiple_choice,"นักศึกษาคณะเทคโนโลยีอุตสาหกรรมที่เรียนวิชา MAT2703 ปีการศึกษา 2563 จัดว่าเป็นประชากรได้",NULL,0,NULL,text,NULL,4
1071,285,multiple_choice,μ,NULL,0,NULL,text,NULL,1
1072,285,multiple_choice,σ²,NULL,0,NULL,text,NULL,2
1073,285,multiple_choice,p,NULL,0,NULL,text,NULL,3
1074,285,multiple_choice,X̄,1,0,NULL,text,NULL,4
1075,286,multiple_choice,"การสุ่มตัวอย่างแบบมีระบบ จะเริ่มจากการแบ่งประชากรออกเป็นพวกตามลักษณะประชากรก่อน แล้วใช้ตารางเลขสุ่มทำการสุ่มตัวอย่างจากแต่ละกลุ่มมากลุ่มละเท่า ๆ กัน",1,0,NULL,text,NULL,1
1076,286,multiple_choice,ค่าสถิติก็จัดว่าเป็นตัวแปรสุ่ม,NULL,0,NULL,text,NULL,2
1077,286,multiple_choice,"ค่าพารามิเตอร์ เป็นค่าที่บอกสภาพของประชากร",NULL,0,NULL,text,NULL,3
1078,286,multiple_choice,"ค่าเฉลี่ย ค่าความแปรปรวน ที่คำนวณได้จากตัวอย่าง เรียกว่า สถิติ (statistic)",NULL,0,NULL,text,NULL,4
1080,287,multiple_choice,,NULL,9555,NULL,image,NULL,1
1081,287,multiple_choice,,NULL,9556,NULL,image,NULL,2
1082,287,multiple_choice,,NULL,9557,NULL,image,NULL,3
1083,287,multiple_choice,,NULL,9558,NULL,image,NULL,4
1084,288,single_choice,"Hyper Text Markup Language",1,0,NULL,text,NULL,1
1085,288,single_choice,"Hyper Text Markup Link",0,0,NULL,text,NULL,2
1086,288,single_choice,"Hyper Task Markup Language",0,0,NULL,text,NULL,3
1087,288,single_choice,"High Text Markup Language",0,0,NULL,text,NULL,4
1088,289,single_choice,&lt;lb&gt;,0,0,NULL,text,NULL,1
1089,289,single_choice,&lt;br&gt;,1,0,NULL,text,NULL,2
1090,289,single_choice,&lt;nl&gt;,0,0,NULL,text,NULL,3
1091,289,single_choice,&lt;break&gt;,0,0,NULL,text,NULL,4
1092,290,single_choice,"&lt;body background-color=\"green\"&gt;",0,0,NULL,text,NULL,1
1093,290,single_choice,&lt;body&gt;green&lt;/body&gt;,0,0,NULL,text,NULL,2
1094,290,single_choice,"&lt;body style=\"background-color:green;\"&gt;",1,0,NULL,text,NULL,3
1095,290,single_choice,"&lt;body style={{backgroundColor: \"green\"}}&gt;",NULL,0,NULL,text,NULL,4
1096,291,single_choice,&lt;important&gt;,0,0,NULL,text,NULL,1
1097,291,single_choice,&lt;b&gt;,0,0,NULL,text,NULL,2
1098,291,single_choice,&lt;bold&gt;,0,0,NULL,text,NULL,3
1099,291,single_choice,&lt;strong&gt;,1,0,NULL,text,NULL,4
1100,292,single_choice,"&lt;a url=\"http://www.google.com\"&gt;Google&lt;/a&gt;",0,0,NULL,text,NULL,1
1101,292,single_choice,"&lt;a href=\"http://www.google.com\"&gt;Google&lt;/a&gt;",1,0,NULL,text,NULL,2
1102,292,single_choice,&lt;a&gt;http://www.google.com&lt;/a&gt;,NULL,0,NULL,text,NULL,3
1103,292,single_choice,"&lt;a name=\"http://www.google.com\"&gt;Google&lt;/a&gt;",NULL,0,NULL,text,NULL,4
1104,293,multiple_choice,0.0668,1,0,NULL,text,NULL,1
1105,293,multiple_choice,0.0062,NULL,0,NULL,text,NULL,2
1106,293,multiple_choice,0.9332,NULL,0,NULL,text,NULL,3
1107,293,multiple_choice,0.9938,NULL,0,NULL,text,NULL,4
1108,294,multiple_choice,2.7,NULL,0,NULL,text,NULL,1
